ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5023999,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024000,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024001,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024002,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024004,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024005,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024006,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024007,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,2
5024010,F,Y,Y,0,112500,Pensioner,Higher education,Married,House / apartment,-20815,365243,1,0,0,0,,2
5024011,F,Y,Y,0,112500,Pensioner,Higher education,Married,House / apartment,-20815,365243,1,0,0,0,,2
5024013,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13765,-5664,1,0,0,0,Drivers,1
5024020,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23619,365243,1,0,0,0,,1
5024022,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23619,365243,1,0,0,0,,1
5024024,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23619,365243,1,0,0,0,,1
5024028,F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,-14612,-397,1,0,0,0,Core staff,4
5024033,F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,-14612,-397,1,0,0,0,Core staff,4
5024035,F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,-14612,-397,1,0,0,0,Core staff,4
5024037,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15459,-642,1,0,0,0,Sales staff,2
5024039,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15459,-642,1,0,0,0,Sales staff,2
5024041,M,N,N,1,135000,Working,Secondary / secondary special,Married,Municipal apartment,-11681,-1281,1,1,0,0,Laborers,3
5024043,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3
5024044,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3
5024045,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3
5024046,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3
5024047,F,Y,Y,1,144000,Working,Higher education,Married,House / apartment,-12903,-2924,1,0,0,0,Accountants,3
5024061,F,N,N,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10980,-2893,1,0,0,0,Core staff,5
5024062,F,N,N,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10980,-2893,1,0,0,0,Core staff,5
5024063,M,N,N,3,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10980,-2893,1,0,0,0,Core staff,5
5024064,F,Y,Y,1,108000,Working,Higher education,Separated,House / apartment,-14798,-6333,1,0,0,0,,2
5024066,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14315,-4142,1,0,0,0,Laborers,2
5024067,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14315,-4142,1,0,0,0,Laborers,2
5024068,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-14315,-4142,1,0,0,0,Laborers,2
5024069,M,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Single / not married,With parents,-9786,-2559,1,0,1,0,Laborers,2
5024070,M,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,With parents,-9786,-2559,1,0,1,0,Laborers,2
5024071,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-15976,-854,1,0,0,0,Laborers,2
5024073,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-15976,-854,1,0,0,0,Laborers,2
5024075,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20432,365243,1,0,0,0,,1
5024077,F,Y,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20432,365243,1,0,0,0,,1
5024080,F,N,Y,2,112500,Working,Secondary / secondary special,Separated,House / apartment,-14351,-3592,1,0,0,0,Sales staff,3
5024081,F,N,Y,2,112500,Working,Secondary / secondary special,Separated,House / apartment,-14351,-3592,1,0,0,0,Sales staff,3
5024082,F,N,Y,2,112500,Working,Secondary / secondary special,Separated,House / apartment,-14351,-3592,1,0,0,0,Sales staff,3
5024083,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1
5024085,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1
5024086,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1
5024087,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1
5024089,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024090,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024094,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024095,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024096,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024097,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5024103,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20185,-2589,1,0,0,0,Security staff,2
5024104,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20185,-2589,1,0,0,0,Security staff,2
5024105,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20185,-2589,1,0,0,0,Security staff,2
5024106,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024109,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024111,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024113,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024115,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024117,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-22041,-1524,1,1,1,0,Accountants,2
5024123,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024124,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024125,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024126,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024127,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024128,F,N,Y,1,135000,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2
5024137,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-8655,-1067,1,0,1,1,Core staff,2
5024140,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5024141,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5024146,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5024147,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5024148,F,Y,N,0,180000,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2
5024150,F,N,Y,1,337500,Working,Higher education,Married,House / apartment,-16867,-3592,1,0,0,0,,3
5024152,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-17242,-428,1,0,0,0,Sales staff,1
5024155,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-17242,-428,1,0,0,0,Sales staff,1
5024156,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-9685,-1098,1,0,0,0,Sales staff,3
5024158,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-9685,-1098,1,0,0,0,Sales staff,3
5024159,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-9685,-1098,1,0,0,0,Sales staff,3
5024164,M,Y,Y,3,202500,Working,Secondary / secondary special,Married,House / apartment,-13350,-1981,1,0,0,0,Laborers,5
5024168,F,N,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-19962,-1189,1,0,0,0,,1
5024169,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2
5024171,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2
5024178,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2
5024179,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2
5024182,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2
5024183,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2
5024185,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2
5024187,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2
5024188,F,N,Y,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2
5024189,F,N,Y,2,112500,Working,Secondary / secondary special,Married,With parents,-12566,-1493,1,0,0,0,Laborers,4
5024192,F,Y,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,-13669,-428,1,0,1,0,Managers,4
5024193,F,Y,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,-13669,-428,1,0,1,0,Managers,4
5024203,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024204,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024205,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024206,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024208,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024210,F,N,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1
5024212,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024214,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024215,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024220,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024222,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024226,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024228,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024229,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024230,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-15702,-185,1,0,1,0,,2
5024232,F,N,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-19795,365243,1,0,1,0,,2
5024233,F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,365243,1,0,1,0,,2
5024235,F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,365243,1,0,1,0,,2
5024236,F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,365243,1,0,1,0,,2
5024237,F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,365243,1,0,1,0,,2
5024238,F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,365243,1,0,1,0,,2
5024242,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11445,-3319,1,0,0,0,Sales staff,2
5024243,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11445,-3319,1,0,0,0,Sales staff,2
5024248,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22885,365243,1,0,1,0,,2
5024249,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14099,-550,1,0,1,0,Laborers,3
5024250,F,N,N,0,247500,Working,Secondary / secondary special,Separated,House / apartment,-19746,-1342,1,0,0,0,Laborers,1
5024251,F,N,N,0,247500,Working,Secondary / secondary special,Separated,House / apartment,-19746,-1342,1,0,0,0,Laborers,1
5024252,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12908,-3592,1,0,1,0,Sales staff,4
5024253,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12908,-3592,1,0,1,0,Sales staff,4
5024254,M,N,Y,1,630000,Working,Higher education,Married,House / apartment,-17370,-4599,1,0,0,0,Managers,3
5024255,F,N,Y,1,148500,Working,Secondary / secondary special,Separated,With parents,-10244,-1432,1,0,0,0,Sales staff,2
5024256,M,N,Y,1,121500,Working,Secondary / secondary special,Single / not married,House / apartment,-12460,-4507,1,0,0,0,Laborers,2
5024257,M,N,Y,0,162000,Working,Secondary / secondary special,Single / not married,House / apartment,-11495,-581,1,0,0,0,Security staff,1
5024258,M,N,Y,0,162000,Working,Secondary / secondary special,Single / not married,House / apartment,-11495,-581,1,0,0,0,Security staff,1
5024261,M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15700,-1677,1,0,0,0,,2
5024263,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276,-1128,1,0,1,0,Accountants,2
5024265,F,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276,-1128,1,0,1,0,Accountants,2
5024270,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,4
5024273,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,4
5024276,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,4
5024280,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2
5024281,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2
5024284,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2
5024285,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2
5024286,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2
5024287,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-11270,-1889,1,0,0,1,Managers,2
5024288,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-11270,-1889,1,0,0,1,Managers,2
5024290,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-11270,-1889,1,0,0,1,Managers,2
5024293,F,N,Y,0,67500,Pensioner,Incomplete higher,Separated,House / apartment,-21471,365243,1,0,1,0,,1
5024294,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17347,-4234,1,0,0,0,High skill tech staff,2
5024296,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17347,-4234,1,0,0,0,High skill tech staff,2
5024298,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-17541,-7276,1,1,1,1,Laborers,2
5024299,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-17541,-7276,1,1,1,1,Laborers,2
5024301,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-17541,-7276,1,1,1,1,Laborers,2
5024307,F,N,Y,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12890,-5359,1,0,0,0,Laborers,3
